id,latitude,longitude,neighbourhood_cleansed,accommodates,bedrooms,beds,bathrooms,review_scores_rating,number_of_reviews,host_listings_count,amenities_count,host_tenure_days,has_picture,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,occupancy_rate_mean,target_price
48403559,42.35465,-71.15788,Brighton,1,,,,,0,1.0,10,2956.0,1,False,False,True,False,1.0,
48439840,42.358980395949175,-71.05393090509003,Downtown,2,1.0,1.0,1.0,4.68,238,59.0,42,2294.0,1,True,False,False,False,0.2328767123287671,305.0
48454886,42.3505139,-71.089844,Back Bay,4,2.0,2.0,1.0,,0,5084.0,29,3233.0,1,True,False,False,False,0.4273972602739726,303.0
48466008,42.33836,-71.07613,South End,5,3.0,3.0,1.5,4.59,41,5.0,34,3704.0,1,True,False,False,False,0.0,675.0
48562692,42.3232,-71.05995,Dorchester,5,3.0,4.0,1.0,4.82,183,1.0,56,2840.0,1,True,False,False,False,0.38082191780821917,192.0
48585748,42.2895,-71.13044,Roslindale,5,2.0,2.0,1.5,4.99,106,2.0,55,3549.0,1,True,False,False,False,0.23013698630136986,274.0
48597887,42.33884,-71.08177,Roxbury,2,1.0,1.0,1.0,,0,5084.0,33,3233.0,1,True,False,False,False,0.18356164383561643,290.0
48597943,42.33884,-71.08177,Roxbury,2,0.0,1.0,1.0,5.0,1,5084.0,33,3233.0,1,True,False,False,False,0.10684931506849316,306.0
48597948,42.33884,-71.08177,Roxbury,2,1.0,1.0,1.0,5.0,1,5084.0,33,3233.0,1,True,False,False,False,0.07671232876712329,353.0
48597957,42.33884,-71.08177,Roxbury,2,0.0,1.0,1.0,,0,5084.0,33,3233.0,1,True,False,False,False,0.10136986301369863,299.0
48601192,42.35708897267829,-71.05350906465866,Downtown,4,2.0,2.0,2.0,4.65,284,59.0,40,2294.0,1,True,False,False,False,0.1726027397260274,399.0
48601455,42.35875,-71.05361,Downtown,2,1.0,1.0,1.0,4.69,227,59.0,38,2294.0,1,True,False,False,False,0.1917808219178082,237.0
48601985,42.35893,-71.0553,Downtown,4,2.0,2.0,2.0,4.73,262,59.0,39,2294.0,1,True,False,False,False,0.1780821917808219,417.0
48602234,42.35745,-71.0533,Downtown,5,2.0,2.0,1.5,4.5,253,59.0,37,2294.0,1,True,False,False,False,0.20821917808219179,398.0
48602602,42.35889,-71.05337,Downtown,2,1.0,1.0,1.0,4.7,246,59.0,39,2294.0,1,True,False,False,False,0.18082191780821918,307.0
48611199,42.3163,-71.05873,Dorchester,4,1.0,2.0,1.0,4.93,409,2.0,48,3341.0,1,True,False,False,False,0.25753424657534246,158.0
48641606,42.27941,-71.09465,Mattapan,10,4.0,5.0,2.0,4.97,65,5.0,58,2103.0,1,True,False,False,False,0.052054794520547946,528.0
48675718,42.28224,-71.11739,Roslindale,4,2.0,,,4.8,84,2.0,42,3846.0,1,True,False,False,False,0.34794520547945207,
48713521,42.3493129120797,-71.09268140663436,Fenway,2,1.0,1.0,1.0,4.66,205,59.0,47,2294.0,1,True,False,False,False,0.3561643835616438,267.0
48739565,42.34309,-71.05313,South Boston Waterfront,6,2.0,3.0,2.0,4.86,121,1.0,32,4343.0,1,True,False,False,False,0.1643835616438356,265.0
48748471,42.37835,-71.02964,East Boston,5,1.0,3.0,1.0,4.57,91,12.0,42,4487.0,1,True,False,False,False,0.5643835616438356,100.0
48748798,42.37721,-71.03767,East Boston,6,2.0,3.0,1.0,4.8,238,12.0,43,4487.0,1,True,False,False,False,0.5835616438356165,272.0
48764211,42.33745,-71.07676,South End,4,2.0,2.0,1.5,4.6,53,5.0,33,3704.0,1,True,False,False,False,0.0,401.0
48768462,42.31086,-71.09849,Jamaica Plain,5,2.0,3.0,1.0,4.24,29,35.0,39,4960.0,1,True,False,False,False,0.3287671232876712,193.0
48771117,42.25365,-71.12714,Hyde Park,3,2.0,,,,0,1.0,21,1902.0,1,False,False,True,False,1.0,
48788607,42.38274,-71.02198,East Boston,2,1.0,1.0,1.0,4.81,556,32.0,26,3870.0,1,False,False,True,False,0.821917808219178,86.0
48788842,42.38294,-71.02026,East Boston,2,1.0,1.0,1.0,4.86,472,32.0,28,3870.0,1,False,False,True,False,0.8301369863013699,98.0
48802286,42.32932,-71.05351,South Boston,6,3.0,5.0,2.5,4.98,194,1.0,81,2947.0,1,True,False,False,False,0.23013698630136986,472.0
48805065,42.35533065332528,-71.06073938142121,Downtown,6,3.0,3.0,2.0,4.76,287,39.0,34,1880.0,1,True,False,False,False,0.9780821917808219,589.0
48805748,42.35528350930719,-71.06044446350509,Downtown,4,2.0,2.0,1.0,4.8,316,39.0,30,1880.0,1,True,False,False,False,0.9534246575342465,571.0
48806117,42.32114,-71.05993,Dorchester,2,1.0,1.0,1.0,4.67,3,60.0,36,5756.0,1,False,False,True,False,0.873972602739726,70.0
48806121,42.32096,-71.0604,Dorchester,2,2.0,1.0,1.0,4.83,6,60.0,36,5756.0,1,False,False,True,False,0.2273972602739726,67.0
48807191,42.35524,-71.06022,Downtown,4,2.0,2.0,1.0,4.65,267,39.0,43,1880.0,1,True,False,False,False,0.947945205479452,505.0
48809197,42.35731,-71.0624,Downtown,4,2.0,2.0,1.0,4.69,319,39.0,19,1880.0,1,True,False,False,False,0.9671232876712329,513.0
48881055,42.34399,-71.09823,Fenway,5,2.0,2.0,2.0,5.0,2,266.0,40,4027.0,1,True,False,False,False,0.0547945205479452,345.0
48883519,42.35131,-71.06531,Downtown,2,1.0,1.0,1.0,4.54,223,59.0,39,2294.0,1,True,False,False,False,0.336986301369863,292.0
48905210,42.3025,-71.06311,Dorchester,16,5.0,10.0,2.0,4.96,125,1.0,47,3322.0,1,True,False,False,False,0.17534246575342466,617.0
48926365,42.34114,-71.04959,South Boston,2,1.0,,,3.5,2,5084.0,34,3233.0,1,True,False,False,False,0.5452054794520548,
48926392,42.34114,-71.04959,South Boston,2,1.0,1.0,1.0,5.0,2,5084.0,34,3233.0,1,True,False,False,False,0.2328767123287671,256.0
48926432,42.34114,-71.04959,South Boston,2,1.0,1.0,1.0,,0,5084.0,34,3233.0,1,True,False,False,False,0.1643835616438356,274.0
48941504,42.31573,-71.09141,Roxbury,3,,,,4.67,100,14.0,26,1680.0,1,False,False,True,False,1.0,
48942888,42.31596,-71.09135,Roxbury,2,,,,4.51,81,14.0,25,1680.0,1,False,False,True,False,0.726027397260274,
48952329,42.31583,-71.08992,Roxbury,2,1.0,1.0,2.0,4.29,51,14.0,23,1680.0,1,False,False,True,False,0.4301369863013699,50.0
48960774,42.2807,-71.07172,Dorchester,3,1.0,2.0,1.0,4.88,49,1.0,45,2515.0,1,True,False,False,False,0.005479452054794521,228.0
48971352,42.34812,-71.13601,Allston,6,2.0,3.0,1.0,4.96,195,9.0,56,3953.0,1,True,False,False,False,0.8328767123287671,282.0
48997821,42.27832,-71.14076,Roslindale,4,3.0,4.0,1.0,5.0,7,2.0,56,2984.0,1,True,False,False,False,0.09863013698630137,204.0
49024263,42.35891,-71.06615,Beacon Hill,3,1.0,1.0,1.0,4.86,417,6.0,47,2870.0,1,True,False,False,False,0.4383561643835616,193.0
49042690,42.34486,-71.07142,South End,3,1.0,1.0,1.0,,0,2.0,38,2890.0,1,True,False,False,False,0.10410958904109589,278.0
49051734,42.2986,-71.06144,Dorchester,10,4.0,6.0,2.0,4.72,94,4.0,57,3746.0,1,True,False,False,False,0.8136986301369863,463.0
49067845,42.27679,-71.06871,Mattapan,6,3.0,4.0,1.0,4.95,20,3.0,57,3354.0,1,True,False,False,False,0.043835616438356165,307.0
49076097,42.29928,-71.0609,Dorchester,10,4.0,5.0,2.0,4.81,79,4.0,48,3746.0,1,True,False,False,False,0.8246575342465754,520.0
49123007,42.36239,-71.05044,Downtown,6,3.0,4.0,1.5,4.93,143,4.0,53,3704.0,1,True,False,False,False,0.1863013698630137,749.0
49131818,42.32662,-71.07675,Roxbury,2,1.0,1.0,1.0,4.68,37,2.0,46,3259.0,1,True,False,False,False,0.5917808219178082,158.0
49188782,42.34651,-71.10321,Fenway,4,2.0,2.0,2.0,,0,5084.0,32,3233.0,1,True,False,False,False,0.010958904109589041,553.0
49210926,42.3466,-71.1413,Brighton,4,2.0,0.0,2.0,1.0,1,8.0,33,2964.0,1,True,False,False,False,0.8054794520547945,160.0
49244867,42.3281455,-71.0933478,Roxbury,12,4.0,6.0,2.5,5.0,9,3.0,36,2135.0,1,True,False,False,False,0.049315068493150684,438.0
49258187,42.348426818847656,-71.07017517089844,Bay Village,1,1.0,1.0,1.0,4.49,72,17.0,26,2263.0,1,False,False,False,True,0.3315068493150685,107.0
49306861,42.36618,-71.05217,North End,3,2.0,2.0,1.0,4.81,16,184.0,33,4069.0,1,True,False,False,False,0.12876712328767123,166.0
49341416,42.34336,-71.08567,Back Bay,3,1.0,1.0,0.0,,0,266.0,40,4027.0,1,True,False,False,False,0.09863013698630137,230.0
49362534,42.34313,-71.15594,Brighton,2,1.0,1.0,2.0,4.95,80,4.0,30,1920.0,1,False,False,True,False,0.3232876712328767,82.0
49364252,42.3476761355766,-71.14312237777683,Brighton,4,2.0,2.0,2.0,5.0,1,8.0,37,2964.0,1,True,False,False,False,0.810958904109589,165.0
49364349,42.34488,-71.15442,Brighton,2,1.0,1.0,2.0,4.9,102,4.0,28,1920.0,1,False,False,True,False,0.38904109589041097,93.0
49364638,42.34246,-71.10145,Fenway,2,1.0,2.0,1.0,4.82,241,130.0,43,610.0,1,True,False,False,False,0.6328767123287671,236.0
49380252,42.32678,-71.05975,Dorchester,2,1.0,,,,0,2.0,24,4624.0,1,True,False,False,False,1.0,
49458996,42.34516,-71.09652,Fenway,3,1.0,1.0,1.0,5.0,3,266.0,40,4027.0,1,True,False,False,False,0.09315068493150686,240.0
49459007,42.34486,-71.09622,Fenway,3,1.0,1.0,1.0,,0,266.0,40,4027.0,1,True,False,False,False,0.01643835616438356,240.0
49484066,42.35308,-71.16926,Brighton,2,1.0,2.0,1.0,4.87,175,1.0,14,4766.0,1,False,False,True,False,0.052054794520547946,125.0
49512414,42.34979,-71.06544,Downtown,2,1.0,1.0,1.0,4.78,195,59.0,38,2294.0,1,True,False,False,False,0.35342465753424657,235.0
49516205,42.35097,-71.06539,Downtown,2,1.0,1.0,1.0,4.71,206,59.0,40,2294.0,1,True,False,False,False,0.4191780821917808,259.0
49541030,42.34997,-71.0672,Bay Village,2,1.0,1.0,1.0,4.66,209,59.0,28,2294.0,1,True,False,False,False,0.3506849315068493,254.0
49563625,42.313251,-71.054817,Dorchester,6,1.0,2.0,1.0,4.97,150,1.0,58,1634.0,1,True,False,False,False,0.5780821917808219,186.0
49567991,42.32585,-71.09502,Roxbury,2,1.0,1.0,1.0,4.3,69,2.0,41,3134.0,1,True,False,False,False,0.6136986301369863,139.0
49571907,42.2883,-71.15351,West Roxbury,5,3.0,3.0,1.0,4.84,86,1.0,18,3873.0,1,True,False,False,False,0.15342465753424658,242.0
49638279,42.32829,-71.09404,Roxbury,8,4.0,4.0,2.0,4.97,34,12.0,37,6090.0,1,True,False,False,False,0.852054794520548,450.0
49639865,42.35155,-71.0839,Back Bay,2,0.0,1.0,1.0,4.67,3,117.0,45,3843.0,1,True,False,False,False,0.14246575342465753,229.0
49714366,42.3234,-71.09018,Roxbury,8,3.0,4.0,1.5,4.93,82,12.0,40,6090.0,1,True,False,False,False,0.8712328767123287,272.0
49715280,42.32856,-71.09569,Roxbury,4,1.0,2.0,1.0,4.85,80,12.0,33,6090.0,1,True,False,False,False,0.8657534246575342,187.0
49716208,42.3297,-71.09593,Roxbury,2,1.0,0.0,1.0,4.89,79,12.0,30,6090.0,1,True,False,False,False,0.8164383561643835,133.0
49730420,42.33046,-71.09397,Roxbury,4,1.0,2.0,1.0,4.88,76,12.0,31,6090.0,1,True,False,False,False,0.8465753424657534,168.0
49749352,42.33620071411133,-71.05067443847656,South Boston,4,1.0,2.0,1.0,4.98,324,1.0,47,3194.0,1,False,False,True,False,0.29315068493150687,226.0
49905457,42.32887,-71.09377,Roxbury,1,1.0,1.0,1.0,4.67,3,79.0,19,5216.0,1,False,False,True,False,0.2821917808219178,94.0
49916971,42.33999,-71.08143,Roxbury,2,0.0,1.0,1.0,3.0,1,5084.0,24,3233.0,1,True,False,False,False,0.5945205479452055,234.0
49916983,42.34006,-71.15734,Brighton,4,2.0,2.0,2.0,3.0,1,5084.0,28,3233.0,1,True,False,False,False,0.3150684931506849,221.0
49917068,42.34863,-71.07409,Back Bay,2,0.0,1.0,1.0,,0,5084.0,32,3233.0,1,True,False,False,False,0.5397260273972603,328.0
49918081,42.3498262,-71.149396,Brighton,4,2.0,2.0,1.0,,0,5084.0,28,3233.0,1,True,False,False,False,0.684931506849315,255.0
49941156,42.31649,-71.09199,Roxbury,1,1.0,1.0,1.0,5.0,14,8.0,17,3480.0,1,False,False,True,False,0.18082191780821918,37.0
49945328,42.34629,-71.1602,Brighton,2,1.0,1.0,1.0,5.0,94,2.0,46,3201.0,1,False,False,True,False,0.9287671232876712,117.0
49959608,42.30807,-71.06147,Dorchester,4,2.0,2.0,1.0,4.81,190,3.0,38,1732.0,1,True,False,False,False,0.7945205479452054,212.0
49996009,42.29065,-71.06361,Dorchester,6,2.0,3.0,2.0,4.52,27,7.0,38,4179.0,1,False,False,True,False,0.136986301369863,238.0
49998870,42.29107,-71.06189,Dorchester,10,4.0,5.0,2.0,4.81,47,7.0,46,4179.0,1,True,False,False,False,0.2,580.0
50007180,42.29049,-71.06138,Dorchester,4,1.0,2.0,2.0,4.79,52,7.0,39,4179.0,1,False,False,True,False,0.03287671232876712,136.0
50009640,42.29037,-71.06367,Dorchester,2,1.0,1.0,2.0,4.94,17,7.0,30,4179.0,1,False,False,True,False,0.13972602739726028,96.0
50009772,42.28918,-71.06166,Dorchester,2,1.0,1.0,1.0,4.76,25,7.0,38,4179.0,1,False,False,True,False,0.14520547945205478,96.0
50009924,42.29063,-71.06357,Dorchester,2,1.0,1.0,2.0,4.79,29,7.0,59,4179.0,1,False,False,True,False,0.3013698630136986,96.0
50017083,42.34449,-71.08237,Back Bay,4,2.0,,,,0,5084.0,33,3233.0,1,True,False,False,False,0.10136986301369863,
50017182,42.34449,-71.08237,Back Bay,4,2.0,2.0,2.0,,0,5084.0,33,3233.0,1,True,False,False,False,0.6712328767123288,461.0
50031855,42.33483,-71.04502,South Boston,4,2.0,2.0,2.0,4.98,125,5.0,22,4411.0,1,True,False,False,False,0.3095890410958904,520.0
50032574,42.33701,-71.04517,South Boston,4,2.0,2.0,1.0,4.91,97,5.0,35,4411.0,1,True,False,False,False,0.3506849315068493,262.0
50042062,42.34449,-71.08237,Back Bay,4,2.0,2.0,2.0,5.0,1,5084.0,33,3233.0,1,True,False,False,False,1.0,449.0
50051655,42.33655,-71.04533,South Boston,8,4.0,4.0,3.0,4.95,75,5.0,19,4411.0,1,True,False,False,False,0.09863013698630137,1465.0
50084542,42.36638,-71.04007,East Boston,3,,,,5.0,1,448.0,50,3860.0,1,True,False,False,False,0.0136986301369863,
50084994,42.36638,-71.04007,East Boston,3,,,,4.23,39,448.0,50,3860.0,1,True,False,False,False,0.005479452054794521,
50085332,42.36638,-71.04007,East Boston,3,,,,4.38,42,448.0,51,3860.0,1,True,False,False,False,0.005479452054794521,
50171555,42.3555,-71.06193,Downtown,6,3.0,4.0,2.0,4.78,314,39.0,21,1880.0,1,True,False,False,False,0.989041095890411,564.0
50174682,42.35141,-71.06564,Downtown,2,1.0,1.0,1.0,4.73,237,59.0,33,2294.0,1,True,False,False,False,0.3863013698630137,341.0
50193759,42.36490313211377,-71.05337157782682,North End,4,2.0,2.0,2.0,4.56,231,59.0,35,2294.0,1,True,False,False,False,0.19726027397260273,456.0
50197218,42.37533,-71.03139,East Boston,2,1.0,1.0,1.0,4.95,266,1.0,46,3626.0,1,True,False,False,False,0.8602739726027397,150.0
50205719,42.352093,-71.06081,Chinatown,3,,,,4.25,44,448.0,48,3860.0,1,True,False,False,False,0.0136986301369863,
50206794,42.352093,-71.06081,Chinatown,3,,,,3.5,2,448.0,48,3860.0,1,True,False,False,False,0.0136986301369863,
50210809,42.352093,-71.06081,Chinatown,3,1.0,,,4.63,8,448.0,48,3860.0,1,True,False,False,False,0.0136986301369863,
50264962,42.352093,-71.06081,Chinatown,3,1.0,,,4.18,17,448.0,48,3860.0,1,True,False,False,False,0.00821917808219178,
50283962,42.352093,-71.06081,Chinatown,5,2.0,,,4.36,11,448.0,48,3860.0,1,True,False,False,False,0.010958904109589041,
50325521,42.24234,-71.14182,Hyde Park,4,2.0,2.0,1.0,4.8,87,1.0,58,4692.0,1,True,False,False,False,0.06575342465753424,245.0
50338863,42.33422,-71.10495,Mission Hill,2,0.0,1.0,1.0,4.71,194,19.0,50,1596.0,1,True,False,False,False,0.5205479452054794,134.0
50359377,42.33207,-71.10713,Mission Hill,2,0.0,1.0,1.0,4.57,145,19.0,50,1596.0,1,True,False,False,False,0.4821917808219178,154.0
50359591,42.33248,-71.10711,Mission Hill,2,0.0,1.0,1.0,4.52,103,19.0,48,1596.0,1,True,False,False,False,0.5013698630136987,133.0
50386523,42.34449,-71.08237,Back Bay,4,2.0,2.0,2.0,,0,5084.0,33,3233.0,1,True,False,False,False,0.5945205479452055,461.0
50386543,42.34449,-71.08237,Back Bay,4,2.0,2.0,2.0,,0,5084.0,33,3233.0,1,True,False,False,False,0.2410958904109589,429.0
50393798,42.38042,-71.03111,East Boston,4,1.0,,,4.62,101,12.0,43,4487.0,1,True,False,False,False,1.0,
50397482,42.37998,-71.03004,East Boston,4,1.0,1.0,1.0,4.75,89,12.0,45,4487.0,1,True,False,False,False,0.5260273972602739,150.0
50416070,42.33208,-71.10628,Mission Hill,2,0.0,1.0,1.0,4.78,150,19.0,48,1596.0,1,True,False,False,False,0.536986301369863,123.0
50416639,42.33194,-71.10633,Mission Hill,2,0.0,1.0,1.0,4.6,167,19.0,50,1596.0,1,True,False,False,False,0.4794520547945205,162.0
50463949,42.33172,-71.11141,Mission Hill,4,2.0,2.0,1.0,4.97,103,8.0,58,4174.0,1,True,False,False,False,0.136986301369863,169.0
50467770,42.35204,-71.14908,Brighton,2,,,,5.0,8,2.0,41,3301.0,1,False,False,True,False,1.0,
50563099,42.34992,-71.06943,Bay Village,2,1.0,1.0,1.0,5.0,1,5084.0,32,3233.0,1,True,False,False,False,0.29863013698630136,396.0
50563127,42.34992,-71.06943,Bay Village,2,1.0,1.0,1.0,,0,5084.0,32,3233.0,1,True,False,False,False,0.7972602739726027,410.0
50573372,42.35705,-71.12969,Allston,1,1.0,1.0,2.0,5.0,2,9.0,40,3769.0,1,False,False,True,False,0.1863013698630137,60.0
50608396,42.363026,-71.0549705,North End,4,2.0,2.0,1.0,5.0,1,5084.0,30,3233.0,1,True,False,False,False,0.3726027397260274,377.0
50661496,42.345726,-71.105835,Fenway,16,7.0,15.0,3.5,4.93,84,1.0,57,1580.0,1,True,False,False,False,0.0,1263.0
50677339,42.355499267578125,-71.13740539550781,Allston,6,3.0,0.0,1.0,4.83,6,7.0,37,4512.0,1,True,False,False,False,0.5808219178082191,228.0
50721021,42.31932786147024,-71.09013210682868,Roxbury,1,1.0,1.0,1.5,5.0,9,2.0,46,3531.0,1,False,False,True,False,0.5232876712328767,69.0
50730611,42.34971,-71.06718,Bay Village,2,1.0,1.0,1.0,4.69,189,59.0,23,2294.0,1,True,False,False,False,0.3643835616438356,303.0
50731729,42.27186260442167,-71.0838019517025,Mattapan,4,2.0,2.0,1.0,4.77,106,1.0,39,2236.0,1,True,False,False,False,0.7561643835616438,174.0
50770780,42.32845,-71.09435,Roxbury,4,0.0,2.0,1.0,4.88,121,5.0,25,3887.0,1,True,False,False,False,0.9095890410958904,173.0
50772498,42.34518,-71.15655,Brighton,2,1.0,,2.0,4.81,63,4.0,27,1920.0,1,False,False,True,False,0.2821917808219178,86.0
50870667,42.34914,-71.09555,Fenway,2,1.0,1.0,1.0,4.98,434,7.0,21,1570.0,1,False,False,True,False,0.21643835616438356,224.0
50874201,42.36638,-71.04007,East Boston,3,,,,4.07,15,448.0,50,3860.0,1,True,False,False,False,0.0136986301369863,
50879406,42.35742,-71.06119,Downtown,2,0.0,1.0,1.0,4.95,19,1.0,39,1591.0,1,True,False,False,False,0.18356164383561643,140.0
50898388,42.34909,-71.0969,Fenway,2,1.0,1.0,1.0,4.96,469,7.0,21,1570.0,1,False,False,True,False,0.21095890410958903,224.0
50898544,42.34873,-71.0958,Fenway,2,1.0,2.0,1.0,4.96,444,7.0,22,1570.0,1,False,False,True,False,0.19726027397260273,254.0
50898660,42.34906,-71.09716,Fenway,1,1.0,1.0,1.0,4.95,429,7.0,21,1570.0,1,False,False,True,False,0.22465753424657534,173.0
50919398,42.2796,-71.06876,Dorchester,4,2.0,,,4.82,49,2.0,59,3521.0,1,True,False,False,False,1.0,
50996124,42.35075,-71.13473,Allston,2,1.0,1.0,2.0,4.41,37,10.0,20,1564.0,1,False,False,True,False,0.2684931506849315,70.0
51035250,42.33411,-71.10557,Mission Hill,2,1.0,1.0,1.0,4.64,180,19.0,44,1596.0,1,True,False,False,False,0.5342465753424658,159.0
51072005,42.391317,-71.007146,East Boston,4,1.0,2.0,1.0,4.78,253,1.0,31,1632.0,1,True,False,False,False,0.5232876712328767,150.0
51143502,42.28914,-71.07021,Dorchester,4,1.0,2.0,1.0,4.97,73,1.0,42,3965.0,1,True,False,False,False,0.2876712328767123,145.0
51143720,42.3597,-71.06796,Beacon Hill,2,2.0,2.0,1.0,4.8,97,130.0,30,610.0,1,True,False,False,False,0.6027397260273972,310.0
51154191,42.36781,-71.05559,North End,2,,,,4.74,337,1.0,34,2794.0,1,True,False,False,False,0.8356164383561644,
51176342,42.35051,-71.09503,Fenway,2,1.0,1.0,1.0,4.94,336,7.0,21,1570.0,1,False,False,True,False,0.17534246575342466,217.0
51218046,42.2736,-71.07051,Mattapan,5,3.0,3.0,1.0,4.77,44,4.0,45,3407.0,1,True,False,False,False,0.049315068493150684,360.0
51229537,42.34446,-71.1492,Brighton,7,4.0,4.0,2.0,4.86,204,4.0,44,3923.0,1,True,False,False,False,0.8273972602739726,161.0
51234805,42.35087,-71.09642,Fenway,1,1.0,1.0,1.0,4.93,356,7.0,20,1570.0,1,False,False,True,False,0.18904109589041096,169.0
51274775,42.34777380000001,-71.1460998,Brighton,2,1.0,1.0,1.0,,0,5084.0,31,3233.0,1,True,False,False,False,0.27123287671232876,262.0
51274818,42.34777380000001,-71.1460998,Brighton,2,0.0,1.0,1.0,4.5,2,5084.0,31,3233.0,1,True,False,False,False,0.0,230.0
51279436,42.29125,-71.11996,Roslindale,2,1.0,1.0,1.0,4.98,164,1.0,33,3887.0,1,False,False,True,False,0.9342465753424658,120.0
51279945,42.3413200378418,-71.0804443359375,South End,6,2.0,3.0,2.5,4.93,207,1.0,59,4447.0,1,True,False,False,False,0.473972602739726,576.0
51284572,42.35395,-71.05996,Downtown,2,0.0,1.0,1.0,4.6,180,40.0,25,1757.0,1,True,False,False,False,0.6520547945205479,218.0
51300156,42.3505139,-71.089844,Back Bay,2,1.0,,,3.0,1,5084.0,30,3233.0,1,True,False,False,False,0.9945205479452055,
51320323,42.34265,-71.08161,South End,3,0.0,2.0,1.0,4.93,251,32.0,49,3649.0,1,True,False,False,False,0.17534246575342466,200.0
51324293,42.34284,-71.08127,South End,3,0.0,2.0,1.0,4.89,211,32.0,50,3649.0,1,True,False,False,False,0.1726027397260274,195.0
51324936,42.35305,-71.13796,Allston,2,0.0,1.0,1.0,4.86,204,32.0,56,3649.0,1,True,False,False,False,0.1589041095890411,164.0
51329008,42.35493,-71.13795,Allston,2,0.0,1.0,1.0,4.87,181,32.0,53,3649.0,1,True,False,False,False,0.14794520547945206,153.0
51329497,42.35297,-71.13949,Allston,2,1.0,1.0,2.0,4.82,182,32.0,55,3649.0,1,True,False,False,False,0.14246575342465753,153.0
51346781,42.34064,-71.08015,South End,2,0.0,1.0,1.0,4.64,42,18.0,29,1578.0,1,True,False,False,False,0.00821917808219178,391.0
51347076,42.34093,-71.07899,South End,2,1.0,1.0,1.0,4.55,33,18.0,41,1578.0,1,True,False,False,False,0.1178082191780822,200.0
51375228,42.30393,-71.07488,Dorchester,3,3.0,1.0,1.0,,0,27.0,19,4164.0,1,True,False,False,False,0.038356164383561646,145.0
51402086,42.35929,-71.14198,Brighton,1,1.0,1.0,1.0,4.5,6,2.0,28,3077.0,1,False,False,True,False,0.29315068493150687,56.0
51417227,42.35281,-71.13735,Allston,4,1.0,1.0,1.0,4.86,213,32.0,46,3649.0,1,True,False,False,False,0.16712328767123288,116.0
51427362,42.3473,-71.06916,South End,2,1.0,1.0,1.0,4.44,72,17.0,17,2263.0,1,True,False,False,False,0.273972602739726,198.0
51536008,42.31609,-71.06669,Dorchester,2,1.0,1.0,1.5,4.93,180,3.0,46,3878.0,1,False,False,True,False,0.5863013698630137,109.0
51555199,42.34268,-71.07616,South End,2,0.0,1.0,1.0,4.84,243,130.0,37,610.0,1,True,False,False,False,0.6767123287671233,170.0
51562101,42.36095,-71.1414,Brighton,1,,,,5.0,10,2.0,27,3077.0,1,False,False,True,False,0.663013698630137,
51572681,42.34777380000001,-71.1460998,Brighton,2,1.0,1.0,1.0,5.0,2,5084.0,31,3233.0,1,True,False,False,False,0.8493150684931506,379.0
51572775,42.33999439999999,-71.0814304,Roxbury,2,0.0,1.0,1.0,,0,5084.0,25,3233.0,1,True,False,False,False,0.2136986301369863,214.0
51572791,42.34777380000001,-71.1460998,Brighton,2,1.0,,,,0,5084.0,31,3233.0,1,True,False,False,False,0.9917808219178083,
